;Method;nselected;tn;fn;fp;tp;data.i;sensitivity;specificity;false.pos.rate;false.neg.rate;false.disc.rate;false.omit.rate;expo;ICC
tot.7652;Av.DLNMselect.by;9;482;9;8;1;14;10;98,4;1,6;90;88,9;1,8;10;1
tot.7662;Av.DLNMselectback.none;15;477;8;13;2;14;20;97,3;2,7;80;86,7;1,6;10;1
tot.7672;Av.DLNMselectback.bonf;9;482;9;8;1;14;10;98,4;1,6;90;88,9;1,8;10;1
tot.7682;Av.DLNMselectback.bh;15;477;8;13;2;14;20;97,3;2,7;80;86,7;1,6;10;1
tot.7692;Av.DLNMselectback.by;14;478;8;12;2;14;20;97,6;2,4;80;85,7;1,6;10;1
tot.7702;Raw.ExWAS.none;94;405;1;85;9;15;90;82,7;17,3;10;90,4;0,2;10;1
tot.7713;Raw.ExWAS.MLM.none;8;483;9;7;1;15;10;98,6;1,4;90;87,5;1,8;10;1
tot.7722;Raw.Exwas.bon;11;484;5;6;5;15;50;98,8;1,2;50;54,5;1;10;1
tot.7732;Raw.Exwas.MLM.bon;4;490;6;0;4;15;40;100;0;60;0;1,2;10;1
tot.7742;Raw.ExWAS.bh;39;457;4;33;6;15;60;93,3;6,7;40;84,6;0,9;10;1
tot.7752;Raw.ExWAS.MLM.bh;4;488;8;2;2;15;20;99,6;0,4;80;50;1,6;10;1
tot.7762;Raw.ExWAS.by;23;473;4;17;6;15;60;96,5;3,5;40;73,9;0,8;10;1
tot.7772;Raw.ExWAS.MLM.by;2;490;8;0;2;15;20;100;0;80;0;1,6;10;1
tot.7782;Raw.ENET.min;52;446;2;44;8;15;80;91;9;20;84,6;0,4;10;1
tot.7792;Raw.ENET.opt;1;490;9;0;1;15;10;100;0;90;0;1,8;10;1
tot.7802;Raw.sPLS;5;488;7;2;3;15;30;99,6;0,4;70;40;1,4;10;1
tot.7813;Raw.sNPLS;8;485;7;5;3;15;30;99;1;70;62,5;1,4;10;1
tot.7822;Raw.MMPC;9;485;6;5;4;15;40;99;1;60;55,6;1,2;10;1
tot.7832;Raw.DSA;5;488;7;2;3;15;30;99,6;0,4;70;40;1,4;10;1
tot.7842;Av.ExWAS.none;68;428;4;62;6;15;60;87,3;12,7;40;91,2;0,9;10;1
tot.7852;Av.ExWAS.MLM.none;2;489;9;1;1;15;10;99,8;0,2;90;50;1,8;10;1
tot.7862;Av.Exwas.bon;29;467;4;23;6;15;60;95,3;4,7;40;79,3;0,8;10;1
tot.7872;Av.Exwas.MLM.bon;1;490;9;0;1;15;10;100;0;90;0;1,8;10;1
tot.7882;Av.ExWAS.bh;49;447;4;43;6;15;60;91,2;8,8;40;87,8;0,9;10;1
tot.7892;Av.ExWAS.MLM.bh;1;490;9;0;1;15;10;100;0;90;0;1,8;10;1
tot.7902;Av.ExWAS.by;35;461;4;29;6;15;60;94,1;5,9;40;82,9;0,9;10;1
tot.7913;Av.ExWAS.MLM.by;1;490;9;0;1;15;10;100;0;90;0;1,8;10;1
tot.7922;Av.ENET.min;31;464;5;26;5;15;50;94,7;5,3;50;83,9;1,1;10;1
tot.7932;Av.ENET.opt;6;488;6;2;4;15;40;99,6;0,4;60;33,3;1,2;10;1
tot.7942;Av.sPLS;65;432;3;58;7;15;70;88,2;11,8;30;89,2;0,7;10;1
tot.7952;Av.MMPC;7;486;7;4;3;15;30;99,2;0,8;70;57,1;1,4;10;1
tot.7962;Av.DSA;5;488;7;2;3;15;30;99,6;0,4;70;40;1,4;10;1
tot.7972;DLNMpen.none;23;471;6;19;4;15;40;96,1;3,9;60;82,6;1,3;10;1
tot.7982;DLNMpen.bonf;4;488;8;2;2;15;20;99,6;0,4;80;50;1,6;10;1
tot.7992;DLNMpen.bh;6;486;8;4;2;15;20;99,2;0,8;80;66,7;1,6;10;1
tot.8002;DLNMpen.by;6;486;8;4;2;15;20;99,2;0,8;80;66,7;1,6;10;1
tot.8013;DLNMselect.none;26;468;6;22;4;15;40;95,5;4,5;60;84,6;1,3;10;1
tot.8022;DLNMselect.bonf;5;486;9;4;1;15;10;99,2;0,8;90;80;1,8;10;1
tot.8032;DLNMselect.bh;10;482;8;8;2;15;20;98,4;1,6;80;80;1,6;10;1
tot.8042;DLNMselect.by;5;486;9;4;1;15;10;99,2;0,8;90;80;1,8;10;1
tot.8052;DLNMselectback.none;22;472;6;18;4;15;40;96,3;3,7;60;81,8;1,3;10;1
tot.8062;DLNMselectback.bonf;3;488;9;2;1;15;10;99,6;0,4;90;66,7;1,8;10;1
tot.8072;DLNMselectback.bh;12;481;7;9;3;15;30;98,2;1,8;70;75;1,4;10;1
tot.8082;DLNMselectback.by;3;488;9;2;1;15;10;99,6;0,4;90;66,7;1,8;10;1
tot.8092;DLNMselectforward.none;21;473;6;17;4;15;40;96,5;3,5;60;81;1,3;10;1
tot.8109;DLNMselectforward.bonf;9;484;7;6;3;15;30;98,8;1,2;70;66,7;1,4;10;1
tot.8113;DLNMselectforward.bh;21;473;6;17;4;15;40;96,5;3,5;60;81;1,3;10;1
tot.8122;DLNMselectforward.by;14;480;6;10;4;15;40;98;2;60;71,4;1,2;10;1
tot.8132;Av.DLNMpen.none;15;477;8;13;2;15;20;97,3;2,7;80;86,7;1,6;10;1
tot.8142;Av.DLNMpen.bonf;6;486;8;4;2;15;20;99,2;0,8;80;66,7;1,6;10;1
tot.8152;Av.DLNMpen.bh;15;477;8;13;2;15;20;97,3;2,7;80;86,7;1,6;10;1
tot.8162;Av.DLNMpen.by;9;483;8;7;2;15;20;98,6;1,4;80;77,8;1,6;10;1
tot.8172;Av.DLNMselect.none;9;482;9;8;1;15;10;98,4;1,6;90;88,9;1,8;10;1
tot.8182;Av.DLNMselect.bonf;6;485;9;5;1;15;10;99;1;90;83,3;1,8;10;1
tot.8192;Av.DLNMselect.bh;9;482;9;8;1;15;10;98,4;1,6;90;88,9;1,8;10;1
tot.8202;Av.DLNMselect.by;7;484;9;6;1;15;10;98,8;1,2;90;85,7;1,8;10;1
tot.8213;Av.DLNMselectback.none;9;482;9;8;1;15;10;98,4;1,6;90;88,9;1,8;10;1
tot.8222;Av.DLNMselectback.bonf;7;484;9;6;1;15;10;98,8;1,2;90;85,7;1,8;10;1
tot.8232;Av.DLNMselectback.bh;9;482;9;8;1;15;10;98,4;1,6;90;88,9;1,8;10;1
tot.8242;Av.DLNMselectback.by;9;482;9;8;1;15;10;98,4;1,6;90;88,9;1,8;10;1
tot.8252;Raw.ExWAS.none;67;431;2;59;8;16;80;88;12;20;88,1;0,5;10;1
tot.8262;Raw.ExWAS.MLM.none;8;484;8;6;2;16;20;98,8;1,2;80;75;1,6;10;1
tot.8272;Raw.Exwas.bon;4;488;8;2;2;16;20;99,6;0,4;80;50;1,6;10;1
tot.8282;Raw.Exwas.MLM.bon;1;490;9;0;1;16;10;100;0;90;0;1,8;10;1
tot.8292;Raw.ExWAS.bh;12;482;6;8;4;16;40;98,4;1,6;60;66,7;1,2;10;1
tot.8302;Raw.ExWAS.MLM.bh;3;489;8;1;2;16;20;99,8;0,2;80;33,3;1,6;10;1
tot.8313;Raw.ExWAS.by;4;488;8;2;2;16;20;99,6;0,4;80;50;1,6;10;1
tot.8322;Raw.ExWAS.MLM.by;1;490;9;0;1;16;10;100;0;90;0;1,8;10;1
tot.8332;Raw.ENET.min;25;468;7;22;3;16;30;95,5;4,5;70;88;1,5;10;1
tot.8342;Raw.ENET.opt;0;490;10;0;0;16;0;100;0;100;0;2;10;1
tot.8352;Raw.sPLS;3;489;8;1;2;16;20;99,8;0,2;80;33,3;1,6;10;1
tot.8362;Raw.sNPLS;12;480;8;10;2;16;20;98;2;80;83,3;1,6;10;1
tot.8372;Raw.MMPC;11;481;8;9;2;16;20;98,2;1,8;80;81,8;1,6;10;1
tot.8382;Raw.DSA;1;490;9;0;1;16;10;100;0;90;0;1,8;10;1
tot.8392;Av.ExWAS.none;49;448;3;42;7;16;70;91,4;8,6;30;85,7;0,7;10;1
tot.8402;Av.ExWAS.MLM.none;2;490;8;0;2;16;20;100;0;80;0;1,6;10;1
tot.8413;Av.Exwas.bon;7;485;8;5;2;16;20;99;1;80;71,4;1,6;10;1
tot.8422;Av.Exwas.MLM.bon;1;490;9;0;1;16;10;100;0;90;0;1,8;10;1
tot.8432;Av.ExWAS.bh;9;483;8;7;2;16;20;98,6;1,4;80;77,8;1,6;10;1
tot.8442;Av.ExWAS.MLM.bh;1;490;9;0;1;16;10;100;0;90;0;1,8;10;1
tot.8452;Av.ExWAS.by;0;490;10;0;0;16;0;100;0;100;0;2;10;1
tot.8462;Av.ExWAS.MLM.by;0;490;10;0;0;16;0;100;0;100;0;2;10;1
tot.8472;Av.ENET.min;27;468;5;22;5;16;50;95,5;4,5;50;81,5;1,1;10;1
tot.8482;Av.ENET.opt;0;490;10;0;0;16;0;100;0;100;0;2;10;1
tot.8492;Av.sPLS;8;485;7;5;3;16;30;99;1;70;62,5;1,4;10;1
tot.8502;Av.MMPC;7;485;8;5;2;16;20;99;1;80;71,4;1,6;10;1
tot.8513;Av.DSA;3;489;8;1;2;16;20;99,8;0,2;80;33,3;1,6;10;1
tot.8522;DLNMpen.none;38;455;7;35;3;16;30;92,9;7,1;70;92,1;1,5;10;1
tot.8532;DLNMpen.bonf;10;482;8;8;2;16;20;98,4;1,6;80;80;1,6;10;1
tot.8542;DLNMpen.bh;16;476;8;14;2;16;20;97,1;2,9;80;87,5;1,7;10;1
tot.8552;DLNMpen.by;10;482;8;8;2;16;20;98,4;1,6;80;80;1,6;10;1
tot.8562;DLNMselect.none;30;463;7;27;3;16;30;94,5;5,5;70;90;1,5;10;1
tot.8572;DLNMselect.bonf;6;484;10;6;0;16;0;98,8;1,2;100;100;2;10;1
tot.8582;DLNMselect.bh;21;472;7;18;3;16;30;96,3;3,7;70;85,7;1,5;10;1
tot.8592;DLNMselect.by;4;486;10;4;0;16;0;99,2;0,8;100;100;2;10;1
tot.8602;DLNMselectback.none;19;472;9;18;1;16;10;96,3;3,7;90;94,7;1,9;10;1
tot.8613;DLNMselectback.bonf;5;485;10;5;0;16;0;99;1;100;100;2;10;1
tot.8622;DLNMselectback.bh;17;474;9;16;1;16;10;96,7;3,3;90;94,1;1,9;10;1
tot.8632;DLNMselectback.by;3;487;10;3;0;16;0;99,4;0,6;100;100;2;10;1
tot.8642;DLNMselectforward.none;21;471;8;19;2;16;20;96,1;3,9;80;90,5;1,7;10;1
tot.8652;DLNMselectforward.bonf;10;481;9;9;1;16;10;98,2;1,8;90;90;1,8;10;1
tot.8662;DLNMselectforward.bh;21;471;8;19;2;16;20;96,1;3,9;80;90,5;1,7;10;1
tot.8672;DLNMselectforward.by;21;471;8;19;2;16;20;96,1;3,9;80;90,5;1,7;10;1
tot.8682;Av.DLNMpen.none;18;475;7;15;3;16;30;96,9;3,1;70;83,3;1,5;10;1
tot.8692;Av.DLNMpen.bonf;13;479;8;11;2;16;20;97,8;2,2;80;84,6;1,6;10;1
tot.8702;Av.DLNMpen.bh;18;475;7;15;3;16;30;96,9;3,1;70;83,3;1,5;10;1
tot.8713;Av.DLNMpen.by;15;478;7;12;3;16;30;97,6;2,4;70;80;1,4;10;1
tot.8722;Av.DLNMselect.none;7;484;9;6;1;16;10;98,8;1,2;90;85,7;1,8;10;1
tot.8732;Av.DLNMselect.bonf;0;490;10;0;0;16;0;100;0;100;0;2;10;1
tot.8742;Av.DLNMselect.bh;7;484;9;6;1;16;10;98,8;1,2;90;85,7;1,8;10;1
tot.8752;Av.DLNMselect.by;4;487;9;3;1;16;10;99,4;0,6;90;75;1,8;10;1
tot.8762;Av.DLNMselectback.none;8;483;9;7;1;16;10;98,6;1,4;90;87,5;1,8;10;1
tot.8772;Av.DLNMselectback.bonf;5;486;9;4;1;16;10;99,2;0,8;90;80;1,8;10;1
tot.8782;Av.DLNMselectback.bh;8;483;9;7;1;16;10;98,6;1,4;90;87,5;1,8;10;1
tot.8792;Av.DLNMselectback.by;5;486;9;4;1;16;10;99,2;0,8;90;80;1,8;10;1
tot.8802;Raw.ExWAS.none;79;420;1;70;9;17;90;85,7;14,3;10;88,6;0,2;10;1
tot.8813;Raw.ExWAS.MLM.none;5;487;8;3;2;17;20;99,4;0,6;80;60;1,6;10;1
tot.8822;Raw.Exwas.bon;2;488;10;2;0;17;0;99,6;0,4;100;100;2;10;1
tot.8832;Raw.Exwas.MLM.bon;0;490;10;0;0;17;0;100;0;100;0;2;10;1
tot.8842;Raw.ExWAS.bh;14;479;7;11;3;17;30;97,8;2,2;70;78,6;1,4;10;1
tot.8852;Raw.ExWAS.MLM.bh;1;490;9;0;1;17;10;100;0;90;0;1,8;10;1
tot.8862;Raw.ExWAS.by;0;490;10;0;0;17;0;100;0;100;0;2;10;1
tot.8872;Raw.ExWAS.MLM.by;0;490;10;0;0;17;0;100;0;100;0;2;10;1
tot.8882;Raw.ENET.min;25;469;6;21;4;17;40;95,7;4,3;60;84;1,3;10;1
tot.8892;Raw.ENET.opt;1;489;10;1;0;17;0;99,8;0,2;100;100;2;10;1
tot.8902;Raw.sPLS;13;480;7;10;3;17;30;98;2;70;76,9;1,4;10;1
tot.8913;Raw.sNPLS;17;480;3;10;7;17;70;98;2;30;58,8;0,6;10;1
tot.8922;Raw.MMPC;8;484;8;6;2;17;20;98,8;1,2;80;75;1,6;10;1
tot.8932;Raw.DSA;3;489;8;1;2;17;20;99,8;0,2;80;33,3;1,6;10;1
tot.8942;Av.ExWAS.none;62;434;4;56;6;17;60;88,6;11,4;40;90,3;0,9;10;1
tot.8952;Av.ExWAS.MLM.none;0;490;10;0;0;17;0;100;0;100;0;2;10;1
tot.8962;Av.Exwas.bon;10;481;9;9;1;17;10;98,2;1,8;90;90;1,8;10;1
tot.8972;Av.Exwas.MLM.bon;0;490;10;0;0;17;0;100;0;100;0;2;10;1
tot.8982;Av.ExWAS.bh;25;468;7;22;3;17;30;95,5;4,5;70;88;1,5;10;1
tot.8992;Av.ExWAS.MLM.bh;0;490;10;0;0;17;0;100;0;100;0;2;10;1
tot.9002;Av.ExWAS.by;0;490;10;0;0;17;0;100;0;100;0;2;10;1
tot.9013;Av.ExWAS.MLM.by;0;490;10;0;0;17;0;100;0;100;0;2;10;1
tot.9022;Av.ENET.min;19;474;7;16;3;17;30;96,7;3,3;70;84,2;1,5;10;1
tot.9032;Av.ENET.opt;0;490;10;0;0;17;0;100;0;100;0;2;10;1
tot.9042;Av.sPLS;25;468;7;22;3;17;30;95,5;4,5;70;88;1,5;10;1
tot.9052;Av.MMPC;4;487;9;3;1;17;10;99,4;0,6;90;75;1,8;10;1
tot.9062;Av.DSA;6;485;9;5;1;17;10;99;1;90;83,3;1,8;10;1
tot.9072;DLNMpen.none;15;476;9;14;1;17;10;97,1;2,9;90;93,3;1,9;10;1
tot.9082;DLNMpen.bonf;0;490;10;0;0;17;0;100;0;100;0;2;10;1
tot.9092;DLNMpen.bh;0;490;10;0;0;17;0;100;0;100;0;2;10;1
tot.9109;DLNMpen.by;0;490;10;0;0;17;0;100;0;100;0;2;10;1
tot.9113;DLNMselect.none;11;480;9;10;1;17;10;98;2;90;90,9;1,8;10;1
tot.9122;DLNMselect.bonf;3;488;9;2;1;17;10;99,6;0,4;90;66,7;1,8;10;1
tot.9132;DLNMselect.bh;5;486;9;4;1;17;10;99,2;0,8;90;80;1,8;10;1
tot.9142;DLNMselect.by;1;489;10;1;0;17;0;99,8;0,2;100;100;2;10;1
tot.9152;DLNMselectback.none;13;478;9;12;1;17;10;97,6;2,4;90;92,3;1,8;10;1
tot.9162;DLNMselectback.bonf;3;488;9;2;1;17;10;99,6;0,4;90;66,7;1,8;10;1
tot.9172;DLNMselectback.bh;6;485;9;5;1;17;10;99;1;90;83,3;1,8;10;1
tot.9182;DLNMselectback.by;0;490;10;0;0;17;0;100;0;100;0;2;10;1
tot.9192;DLNMselectforward.none;12;479;9;11;1;17;10;97,8;2,2;90;91,7;1,8;10;1
tot.9202;DLNMselectforward.bonf;4;487;9;3;1;17;10;99,4;0,6;90;75;1,8;10;1
tot.9213;DLNMselectforward.bh;12;479;9;11;1;17;10;97,8;2,2;90;91,7;1,8;10;1
tot.9222;DLNMselectforward.by;5;486;9;4;1;17;10;99,2;0,8;90;80;1,8;10;1
tot.9232;Av.DLNMpen.none;8;483;9;7;1;17;10;98,6;1,4;90;87,5;1,8;10;1
tot.9242;Av.DLNMpen.bonf;3;488;9;2;1;17;10;99,6;0,4;90;66,7;1,8;10;1
tot.9252;Av.DLNMpen.bh;4;487;9;3;1;17;10;99,4;0,6;90;75;1,8;10;1
tot.9262;Av.DLNMpen.by;4;487;9;3;1;17;10;99,4;0,6;90;75;1,8;10;1
tot.9272;Av.DLNMselect.none;7;484;9;6;1;17;10;98,8;1,2;90;85,7;1,8;10;1
tot.9282;Av.DLNMselect.bonf;0;490;10;0;0;17;0;100;0;100;0;2;10;1
tot.9292;Av.DLNMselect.bh;7;484;9;6;1;17;10;98,8;1,2;90;85,7;1,8;10;1
tot.9302;Av.DLNMselect.by;0;490;10;0;0;17;0;100;0;100;0;2;10;1
tot.9313;Av.DLNMselectback.none;6;486;8;4;2;17;20;99,2;0,8;80;66,7;1,6;10;1
tot.9322;Av.DLNMselectback.bonf;6;486;8;4;2;17;20;99,2;0,8;80;66,7;1,6;10;1
tot.9332;Av.DLNMselectback.bh;6;486;8;4;2;17;20;99,2;0,8;80;66,7;1,6;10;1
tot.9342;Av.DLNMselectback.by;6;486;8;4;2;17;20;99,2;0,8;80;66,7;1,6;10;1
tot.9352;Raw.ExWAS.none;48;450;2;40;8;18;80;91,8;8,2;20;83,3;0,4;10;1
tot.9362;Raw.ExWAS.MLM.none;5;487;8;3;2;18;20;99,4;0,6;80;60;1,6;10;1
tot.9372;Raw.Exwas.bon;2;490;8;0;2;18;20;100;0;80;0;1,6;10;1
tot.9382;Raw.Exwas.MLM.bon;2;490;8;0;2;18;20;100;0;80;0;1,6;10;1
tot.9392;Raw.ExWAS.bh;4;488;8;2;2;18;20;99,6;0,4;80;50;1,6;10;1
tot.9402;Raw.ExWAS.MLM.bh;4;488;8;2;2;18;20;99,6;0,4;80;50;1,6;10;1
tot.9413;Raw.ExWAS.by;2;490;8;0;2;18;20;100;0;80;0;1,6;10;1
tot.9422;Raw.ExWAS.MLM.by;2;490;8;0;2;18;20;100;0;80;0;1,6;10;1
tot.9432;Raw.ENET.min;16;478;6;12;4;18;40;97,6;2,4;60;75;1,2;10;1
tot.9442;Raw.ENET.opt;1;490;9;0;1;18;10;100;0;90;0;1,8;10;1
tot.9452;Raw.sPLS;4;488;8;2;2;18;20;99,6;0,4;80;50;1,6;10;1
tot.9462;Raw.sNPLS;7;486;7;4;3;18;30;99,2;0,8;70;57,1;1,4;10;1
tot.9472;Raw.MMPC;7;486;7;4;3;18;30;99,2;0,8;70;57,1;1,4;10;1
tot.9482;Raw.DSA;4;488;8;2;2;18;20;99,6;0,4;80;50;1,6;10;1
tot.9492;Av.ExWAS.none;37;458;5;32;5;18;50;93,5;6,5;50;86,5;1,1;10;1
tot.9502;Av.ExWAS.MLM.none;3;489;8;1;2;18;20;99,8;0,2;80;33,3;1,6;10;1
tot.9513;Av.Exwas.bon;7;485;8;5;2;18;20;99;1;80;71,4;1,6;10;1
tot.9522;Av.Exwas.MLM.bon;3;489;8;1;2;18;20;99,8;0,2;80;33,3;1,6;10;1
tot.9532;Av.ExWAS.bh;24;471;5;19;5;18;50;96,1;3,9;50;79,2;1,1;10;1
tot.9542;Av.ExWAS.MLM.bh;3;489;8;1;2;18;20;99,8;0,2;80;33,3;1,6;10;1
tot.9552;Av.ExWAS.by;3;488;9;2;1;18;10;99,6;0,4;90;66,7;1,8;10;1
tot.9562;Av.ExWAS.MLM.by;1;490;9;0;1;18;10;100;0;90;0;1,8;10;1
tot.9572;Av.ENET.min;16;478;6;12;4;18;40;97,6;2,4;60;75;1,2;10;1
tot.9582;Av.ENET.opt;0;490;10;0;0;18;0;100;0;100;0;2;10;1
tot.9592;Av.sPLS;8;485;7;5;3;18;30;99;1;70;62,5;1,4;10;1
tot.9602;Av.MMPC;4;488;8;2;2;18;20;99,6;0,4;80;50;1,6;10;1
tot.9613;Av.DSA;5;487;8;3;2;18;20;99,4;0,6;80;60;1,6;10;1
tot.9622;DLNMpen.none;16;477;7;13;3;18;30;97,3;2,7;70;81,2;1,4;10;1
tot.9632;DLNMpen.bonf;3;489;8;1;2;18;20;99,8;0,2;80;33,3;1,6;10;1
tot.9642;DLNMpen.bh;4;488;8;2;2;18;20;99,6;0,4;80;50;1,6;10;1
tot.9652;DLNMpen.by;3;489;8;1;2;18;20;99,8;0,2;80;33,3;1,6;10;1
tot.9662;DLNMselect.none;13;479;8;11;2;18;20;97,8;2,2;80;84,6;1,6;10;1
tot.9672;DLNMselect.bonf;5;487;8;3;2;18;20;99,4;0,6;80;60;1,6;10;1
tot.9682;DLNMselect.bh;7;485;8;5;2;18;20;99;1;80;71,4;1,6;10;1
tot.9692;DLNMselect.by;3;489;8;1;2;18;20;99,8;0,2;80;33,3;1,6;10;1
tot.9702;DLNMselectback.none;10;482;8;8;2;18;20;98,4;1,6;80;80;1,6;10;1
tot.9713;DLNMselectback.bonf;5;487;8;3;2;18;20;99,4;0,6;80;60;1,6;10;1
tot.9722;DLNMselectback.bh;8;484;8;6;2;18;20;98,8;1,2;80;75;1,6;10;1
tot.9732;DLNMselectback.by;3;489;8;1;2;18;20;99,8;0,2;80;33,3;1,6;10;1
tot.9742;DLNMselectforward.none;13;479;8;11;2;18;20;97,8;2,2;80;84,6;1,6;10;1
tot.9752;DLNMselectforward.bonf;8;484;8;6;2;18;20;98,8;1,2;80;75;1,6;10;1
tot.9762;DLNMselectforward.bh;13;479;8;11;2;18;20;97,8;2,2;80;84,6;1,6;10;1
tot.9772;DLNMselectforward.by;8;484;8;6;2;18;20;98,8;1,2;80;75;1,6;10;1
tot.9782;Av.DLNMpen.none;10;483;7;7;3;18;30;98,6;1,4;70;70;1,4;10;1
tot.9792;Av.DLNMpen.bonf;4;488;8;2;2;18;20;99,6;0,4;80;50;1,6;10;1
tot.9802;Av.DLNMpen.bh;9;484;7;6;3;18;30;98,8;1,2;70;66,7;1,4;10;1
tot.9813;Av.DLNMpen.by;8;485;7;5;3;18;30;99;1;70;62,5;1,4;10;1
tot.9822;Av.DLNMselect.none;4;488;8;2;2;18;20;99,6;0,4;80;50;1,6;10;1
tot.9832;Av.DLNMselect.bonf;3;489;8;1;2;18;20;99,8;0,2;80;33,3;1,6;10;1
tot.9842;Av.DLNMselect.bh;4;488;8;2;2;18;20;99,6;0,4;80;50;1,6;10;1
tot.9852;Av.DLNMselect.by;4;488;8;2;2;18;20;99,6;0,4;80;50;1,6;10;1
tot.9862;Av.DLNMselectback.none;5;487;8;3;2;18;20;99,4;0,6;80;60;1,6;10;1
tot.9872;Av.DLNMselectback.bonf;4;488;8;2;2;18;20;99,6;0,4;80;50;1,6;10;1
tot.9882;Av.DLNMselectback.bh;5;487;8;3;2;18;20;99,4;0,6;80;60;1,6;10;1
tot.9892;Av.DLNMselectback.by;5;487;8;3;2;18;20;99,4;0,6;80;60;1,6;10;1
tot.9902;Raw.ExWAS.none;71;423;6;67;4;19;40;86,3;13,7;60;94,4;1,4;10;1
tot.9913;Raw.ExWAS.MLM.none;3;488;9;2;1;19;10;99,6;0,4;90;66,7;1,8;10;1
tot.9922;Raw.Exwas.bon;3;488;9;2;1;19;10;99,6;0,4;90;66,7;1,8;10;1
tot.9932;Raw.Exwas.MLM.bon;1;489;10;1;0;19;0;99,8;0,2;100;100;2;10;1
tot.9942;Raw.ExWAS.bh;7;484;9;6;1;19;10;98,8;1,2;90;85,7;1,8;10;1
tot.9952;Raw.ExWAS.MLM.bh;1;489;10;1;0;19;0;99,8;0,2;100;100;2;10;1
tot.9962;Raw.ExWAS.by;2;489;9;1;1;19;10;99,8;0,2;90;50;1,8;10;1
tot.9972;Raw.ExWAS.MLM.by;0;490;10;0;0;19;0;100;0;100;0;2;10;1
tot.9982;Raw.ENET.min;33;460;7;30;3;19;30;93,9;6,1;70;90,9;1,5;10;1
tot.9992;Raw.ENET.opt;0;490;10;0;0;19;0;100;0;100;0;2;10;1
tot.10002;Raw.sPLS;2;489;9;1;1;19;10;99,8;0,2;90;50;1,8;10;1
tot.10013;Raw.sNPLS;32;461;7;29;3;19;30;94,1;5,9;70;90,6;1,5;10;1
tot.10022;Raw.MMPC;12;478;10;12;0;19;0;97,6;2,4;100;100;2;10;1
tot.10032;Raw.DSA;1;489;10;1;0;19;0;99,8;0,2;100;100;2;10;1
tot.10042;Av.ExWAS.none;55;438;7;52;3;19;30;89,4;10,6;70;94,5;1,6;10;1
tot.10052;Av.ExWAS.MLM.none;2;489;9;1;1;19;10;99,8;0,2;90;50;1,8;10;1
tot.10062;Av.Exwas.bon;10;482;8;8;2;19;20;98,4;1,6;80;80;1,6;10;1
tot.10072;Av.Exwas.MLM.bon;2;490;8;0;2;19;20;100;0;80;0;1,6;10;1
tot.10082;Av.ExWAS.bh;25;467;8;23;2;19;20;95,3;4,7;80;92;1,7;10;1
tot.10092;Av.ExWAS.MLM.bh;0;490;10;0;0;19;0;100;0;100;0;2;10;1
tot.10109;Av.ExWAS.by;0;490;10;0;0;19;0;100;0;100;0;2;10;1
tot.10113;Av.ExWAS.MLM.by;0;490;10;0;0;19;0;100;0;100;0;2;10;1
tot.10122;Av.ENET.min;44;450;6;40;4;19;40;91,8;8,2;60;90,9;1,3;10;1
tot.10132;Av.ENET.opt;0;490;10;0;0;19;0;100;0;100;0;2;10;1
tot.10142;Av.sPLS;285;213;2;277;8;19;80;43,5;56,5;20;97,2;0,9;10;1
tot.10152;Av.MMPC;6;485;9;5;1;19;10;99;1;90;83,3;1,8;10;1
tot.10162;Av.DSA;15;478;7;12;3;19;30;97,6;2,4;70;80;1,4;10;1
tot.10172;DLNMpen.none;11;480;9;10;1;19;10;98;2;90;90,9;1,8;10;1
tot.10182;DLNMpen.bonf;4;487;9;3;1;19;10;99,4;0,6;90;75;1,8;10;1
tot.10192;DLNMpen.bh;5;486;9;4;1;19;10;99,2;0,8;90;80;1,8;10;1
tot.10202;DLNMpen.by;0;490;10;0;0;19;0;100;0;100;0;2;10;1
tot.10213;DLNMselect.none;15;475;10;15;0;19;0;96,9;3,1;100;100;2,1;10;1
tot.10222;DLNMselect.bonf;6;484;10;6;0;19;0;98,8;1,2;100;100;2;10;1
tot.10232;DLNMselect.bh;11;479;10;11;0;19;0;97,8;2,2;100;100;2;10;1
tot.10242;DLNMselect.by;0;490;10;0;0;19;0;100;0;100;0;2;10;1
tot.10252;DLNMselectback.none;18;472;10;18;0;19;0;96,3;3,7;100;100;2,1;10;1
tot.10262;DLNMselectback.bonf;2;489;9;1;1;19;10;99,8;0,2;90;50;1,8;10;1
tot.10272;DLNMselectback.bh;11;479;10;11;0;19;0;97,8;2,2;100;100;2;10;1
tot.10282;DLNMselectback.by;0;490;10;0;0;19;0;100;0;100;0;2;10;1
tot.10292;DLNMselectforward.none;10;480;10;10;0;19;0;98;2;100;100;2;10;1
tot.10302;DLNMselectforward.bonf;9;481;10;9;0;19;0;98,2;1,8;100;100;2;10;1
tot.10313;DLNMselectforward.bh;10;480;10;10;0;19;0;98;2;100;100;2;10;1
tot.10322;DLNMselectforward.by;9;481;10;9;0;19;0;98,2;1,8;100;100;2;10;1
tot.10332;Av.DLNMpen.none;9;482;9;8;1;19;10;98,4;1,6;90;88,9;1,8;10;1
tot.10342;Av.DLNMpen.bonf;5;486;9;4;1;19;10;99,2;0,8;90;80;1,8;10;1
tot.10352;Av.DLNMpen.bh;6;485;9;5;1;19;10;99;1;90;83,3;1,8;10;1
tot.10362;Av.DLNMpen.by;5;486;9;4;1;19;10;99,2;0,8;90;80;1,8;10;1
